Subdate,Variety,SampleID,d15N,Namount,TrayName,SampleWeight
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-2-1,1.93,79.71,EVO-PROJ-7,3.1
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-2-2,1.71,66.89,EVO-PROJ-7,2.8
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-2-3,1.94,58.69,EVO-PROJ-7,2.6
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-3-1,3.33,66.89,EVO-PROJ-7,2.8
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-3-2,3.39,60.74,EVO-PROJ-7,2.6
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-3-3,3.71,53.06,EVO-PROJ-7,2.3
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-4-1,1.4,104.86,EVO-PROJ-7,2.7
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-4-2,1.38,80.22,EVO-PROJ-7,2.5
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-4-3,1.5,80.22,EVO-PROJ-7,2.3
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-5-1,1.46,81.25,EVO-PROJ-7,3.4
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-5-2,1.29,69.46,EVO-PROJ-7,2.1
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-5-3,1.25,107.94,EVO-PROJ-7,2.6
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-6-1,0.81,84.84,EVO-PROJ-7,3.2
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-6-2,0.81,86.89,EVO-PROJ-7,2.8
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-6-3,0.85,95.62,EVO-PROJ-7,3.3
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-7-1,1.05,122.85,EVO-PROJ-7,4.2
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-7-2,0.97,59.72,EVO-PROJ-7,2.2
10/18/13,Santa MariaTemaxcalapa,EVO2D-3-7-3,0.86,90.48,EVO-PROJ-7,3.2
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-1-1,1.59,77.66,EVO-PROJ-7,3
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-1-2,1.58,84.33,EVO-PROJ-7,3
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-1-3,1.52,86.89,EVO-PROJ-7,3
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-2-1,1.56,81.25,EVO-PROJ-7,2.6
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-2-2,1.62,83.3,EVO-PROJ-7,2.8
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-2-3,1.46,92.54,EVO-PROJ-7,3
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-3-1,3.45,88.43,EVO-PROJ-7,3.1
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-3-2,3.41,65.36,EVO-PROJ-7,2.5
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-3-3,3.5,79.2,EVO-PROJ-7,3.2
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-4-1,2.21,81.76,EVO-PROJ-7,3.7
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-4-2,2.36,103.83,EVO-PROJ-7,3.4
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-4-3,2.13,88.43,EVO-PROJ-7,3.5
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-5-1,3.27,97.67,EVO-PROJ-7,3.7
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-5-2,3.16,48.76,EVO-PROJ-7,2.1
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-5-3,3.01,75.09,EVO-PROJ-7,2.9
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-6-1,0.95,106.91,EVO-PROJ-7,2.9
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-6-2,1.03,99.21,EVO-PROJ-7,2.8
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-6-3,0.87,98.18,EVO-PROJ-7,2.9
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-7-1,-0.54,97.16,EVO-PROJ-7,3.1
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-7-2,-0.81,97.16,EVO-PROJ-7,3
10/18/13,Santa MariaTemaxcalapa,EVO2D-4-7-3,-0.79,115.65,EVO-PROJ-7,2.7
10/18/13,Santiago Choapam,EVO3A-2-2-1,6.49,75.09,EVO-PROJ-7,3.7
10/18/13,Santiago Choapam,EVO3A-2-2-2,6.57,123.36,EVO-PROJ-7,3.3
10/18/13,Santiago Choapam,EVO3A-2-2-3,6.63,94.59,EVO-PROJ-7,2.8
10/18/13,Santiago Choapam,EVO3A-2-4-1,6.08,102.29,EVO-PROJ-7,2.4
10/18/13,Santiago Choapam,EVO3A-2-4-2,6.06,81.76,EVO-PROJ-7,2.5
10/18/13,Santiago Choapam,EVO3A-2-4-3,6.25,107.43,EVO-PROJ-7,2.8
10/18/13,Santiago Choapam,EVO3A-2-6-1,-0.7,81.25,EVO-PROJ-7,2.4
10/18/13,Santiago Choapam,EVO3A-2-6-2,-0.91,118.73,EVO-PROJ-7,3.6
10/18/13,Santiago Choapam,EVO3A-2-6-3,-0.68,88.94,EVO-PROJ-7,3
11/8/13,Teosinte Diploperrenis,EVO6C-2-2-1,2.76,139.91,Evo-Proj-Prio-2,2.9
11/8/13,Teosinte Diploperrenis,EVO6C-2-2-2,2.94,118.75,Evo-Proj-Prio-2,2.5
11/8/13,Teosinte Diploperrenis,EVO6C-2-3-1,4.11,114.52,Evo-Proj-Prio-2,2.5
11/8/13,Teosinte Diploperrenis,EVO6C-2-3-2,4.34,101.31,Evo-Proj-Prio-2,2.6
11/8/13,Teosinte Diploperrenis,EVO6C-3-1-1,1.92,106.6,Evo-Proj-Prio-2,2.5
11/8/13,Teosinte Diploperrenis,EVO6C-3-1-2,1.77,135.68,Evo-Proj-Prio-2,2.9
11/8/13,Teosinte Diploperrenis,EVO6C-3-1-3,2.01,103.42,Evo-Proj-Prio-2,2.6
11/8/13,Teosinte Diploperrenis,EVO6C-4-2-1,1.35,62.23,Evo-Proj-Prio-2,2.6
11/8/13,Teosinte Diploperrenis,EVO6C-4-2-2,1.47,76.48,Evo-Proj-Prio-2,2.7
11/8/13,Teosinte Diploperrenis,EVO6C-4-2-3,1.6,62.23,Evo-Proj-Prio-2,3.4
11/8/13,Teosinte Diploperrenis,EVO6C-4-3-1,2.81,131.98,Evo-Proj-Prio-2,2.9
11/8/13,Teosinte Diploperrenis,EVO6C-4-3-2,3.02,136.21,Evo-Proj-Prio-2,3
11/8/13,Teosinte Diploperrenis,EVO6C-4-5-1,3.05,137.26,Evo-Proj-Prio-2,2.5
11/8/13,Teosinte Diploperrenis,EVO6C-4-5-2,3.17,107.12,Evo-Proj-Prio-2,2.4
11/8/13,Teosinte Diploperrenis,EVO6C-4-6-1,1.94,153.67,Evo-Proj-Prio-2,2.7
12/2/13,Teosinte M/P/D,EVO8C-1-2-1,-0.51,117.51,EVO-PROJ-17,3.1
12/2/13,Teosinte M/P/D,EVO8C-1-2-2,-0.71,134.97,EVO-PROJ-17,3.4
12/2/13,Teosinte M/P/D,EVO8C-1-2-3,-0.21,99.51,EVO-PROJ-17,3
12/2/13,Teosinte M/P/D,EVO8C-1-4-1,2.87,98.13,EVO-PROJ-17,3
12/2/13,Teosinte M/P/D,EVO8C-1-4-2,2.87,116.12,EVO-PROJ-17,3.5
12/2/13,Teosinte M/P/D,EVO8C-1-4-3,3.01,94.43,EVO-PROJ-17,2.9
12/2/13,Teosinte M/P/D,EVO8C-1-6-1,1.62,127.63,EVO-PROJ-17,3.6
12/2/13,Teosinte M/P/D,EVO8C-1-6-2,2.13,78.2,EVO-PROJ-17,2.4
12/2/13,Teosinte M/P/D,EVO8C-1-6-3,1.55,101.36,EVO-PROJ-17,3
12/2/13,Teosinte M/P/D,EVO8C-2-1-1,0.79,116.59,EVO-PROJ-17,2.5
12/2/13,Teosinte M/P/D,EVO8C-2-1-2,0.88,129.46,EVO-PROJ-17,2.3
11/8/13,Teosinte M/P/D,EVO8C-2-3-1,1.95,116.3,Evo-Proj-Prio-4,2.5
11/8/13,Teosinte M/P/D,EVO8C-2-3-2,2.26,98.22,Evo-Proj-Prio-4,2.3
11/8/13,Teosinte M/P/D,EVO8C-2-3-3,2.09,60.1,Evo-Proj-Prio-4,1.8
11/8/13,Teosinte M/P/D,EVO8C-2-6-1,2.87,108.05,Evo-Proj-Prio-4,3.2
11/8/13,Teosinte M/P/D,EVO8C-2-6-2,2.88,116.81,Evo-Proj-Prio-4,3.7
11/8/13,Teosinte M/P/D,EVO8C-2-6-3,2.8,113.21,Evo-Proj-Prio-4,3.4
11/8/13,Teosinte M/P/D,EVO8C-2-7-1,0.92,117.84,Evo-Proj-Prio-4,2.6
11/8/13,Teosinte M/P/D,EVO8C-2-7-2,0.69,115.27,Evo-Proj-Prio-4,2.7
11/8/13,Teosinte M/P/D,EVO8C-2-7-3,0.95,133.74,Evo-Proj-Prio-4,3.1
11/8/13,Teosinte M/P/D,EVO8C-3-1-1,2.63,87.31,Evo-Proj-Prio-4,2.8
11/8/13,Teosinte M/P/D,EVO8C-3-1-2,2.6,121.44,Evo-Proj-Prio-4,3.5
11/8/13,Teosinte M/P/D,EVO8C-3-1-3,2.67,114.24,Evo-Proj-Prio-4,3.3
11/8/13,Teosinte M/P/D,EVO8C-3-2-1,0.47,137.83,Evo-Proj-Prio-4,3.1
11/8/13,Teosinte M/P/D,EVO8C-3-2-2,0.58,86.79,Evo-Proj-Prio-4,2.5
11/8/13,Teosinte M/P/D,EVO8C-3-2-3,0.43,99.26,Evo-Proj-Prio-4,2.3
11/8/13,Teosinte M/P/D,EVO8C-3-3-1,2.35,105.98,Evo-Proj-Prio-4,2.7
11/8/13,Teosinte M/P/D,EVO8C-3-3-2,2.08,160.69,Evo-Proj-Prio-4,3.8
11/8/13,Teosinte M/P/D,EVO8C-3-3-3,2.19,160.18,Evo-Proj-Prio-4,3.8
11/8/13,Teosinte M/P/D,EVO8C-3-5-1,2.05,155.12,Evo-Proj-Prio-4,3.6
11/8/13,Teosinte M/P/D,EVO8C-3-5-2,2.11,142.93,Evo-Proj-Prio-4,3.5
11/8/13,Teosinte M/P/D,EVO8C-3-5-3,2.16,107.53,Evo-Proj-Prio-4,2.5
11/8/13,Teosinte M/P/D,EVO8C-3-6-1,1.85,115.27,Evo-Proj-Prio-4,2.7
11/8/13,Teosinte M/P/D,EVO8C-3-6-2,1.83,111.15,Evo-Proj-Prio-4,2.5
11/8/13,Teosinte M/P/D,EVO8C-3-7-1,3.08,108.57,Evo-Proj-Prio-4,2.9
11/8/13,Teosinte M/P/D,EVO8C-3-7-2,3.19,117.33,Evo-Proj-Prio-4,3.4
11/8/13,Teosinte M/P/D,EVO8C-3-7-3,2.9,75.31,Evo-Proj-Prio-4,2.7
12/2/13,Teosinte M/P/D,EVO8C-4-1-1,1.87,135.43,EVO-PROJ-17,3.7
12/2/13,Teosinte M/P/D,EVO8C-4-1-2,1.13,117.51,EVO-PROJ-17,3.2
12/2/13,Teosinte M/P/D,EVO8C-4-1-3,1.29,159.23,EVO-PROJ-17,4
11/8/13,Teosinte M/P/D,EVO8C-4-4-1,2.5,125.7,Evo-Proj-Prio-5,2.5
11/8/13,Teosinte M/P/D,EVO8C-4-4-2,2.2,119.09,Evo-Proj-Prio-5,3.5
11/8/13,Teosinte M/P/D,EVO8C-4-4-3,2.18,92.97,Evo-Proj-Prio-5,2.7
12/2/13,Teosinte M/P/D,EVO8C-4-7-1,0.53,135.43,EVO-PROJ-17,3
12/2/13,Teosinte M/P/D,EVO8C-4-7-2,0.25,134.97,EVO-PROJ-17,3.1
12/2/13,Teosinte M/P/D,EVO8C-4-7-3,0.51,91.19,EVO-PROJ-17,2.3
10/23/13,Teosinte Mexicana,EVO4A-1-1-1,1.21,94.47,EVO-PROJ-9,2.5
10/23/13,Teosinte Mexicana,EVO4A-1-1-2,1.43,130.57,EVO-PROJ-9,3.7
10/23/13,Teosinte Mexicana,EVO4A-1-1-3,1.15,131.07,EVO-PROJ-9,3.5
10/23/13,Teosinte Mexicana,EVO4A-1-2-1,2.83,123.6,EVO-PROJ-9,3.4
10/23/13,Teosinte Mexicana,EVO4A-1-2-2,2.88,122.6,EVO-PROJ-9,3.8
10/23/13,Teosinte Mexicana,EVO4A-1-2-3,2.98,113.1,EVO-PROJ-9,3.6
10/23/13,Teosinte Mexicana,EVO4A-1-3-1,1.8,97.5,EVO-PROJ-9,3
10/23/13,Teosinte Mexicana,EVO4A-1-3-2,1.52,113.1,EVO-PROJ-9,3.2
10/23/13,Teosinte Mexicana,EVO4A-1-3-3,2.06,115.61,EVO-PROJ-9,3.7
10/23/13,Teosinte Mexicana,EVO4A-1-4-1,1.74,118.61,EVO-PROJ-9,3.6
10/23/13,Teosinte Mexicana,EVO4A-1-4-2,1.89,150.35,EVO-PROJ-9,4.4
10/23/13,Teosinte Mexicana,EVO4A-1-4-3,1.98,155.27,EVO-PROJ-9,4.3
10/23/13,Teosinte Mexicana,EVO4A-1-5-1,-0.08,72.09,EVO-PROJ-9,2.5
10/23/13,Teosinte Mexicana,EVO4A-1-5-2,-0.24,98.51,EVO-PROJ-9,2.9
10/23/13,Teosinte Mexicana,EVO4A-1-5-3,0.06,92.44,EVO-PROJ-9,2.8
10/23/13,Teosinte Mexicana,EVO4A-1-6-1,1.38,81.78,EVO-PROJ-9,2.5
10/23/13,Teosinte Mexicana,EVO4A-1-6-2,1.37,82.29,EVO-PROJ-9,2.6
10/23/13,Teosinte Mexicana,EVO4A-1-6-3,1.43,118.11,EVO-PROJ-9,3.5
10/23/13,Teosinte Mexicana,EVO4A-1-7-1,-1.57,86.86,EVO-PROJ-9,2.5
10/23/13,Teosinte Mexicana,EVO4A-1-7-2,-1.51,109.59,EVO-PROJ-9,3.1
10/23/13,Teosinte Mexicana,EVO4A-1-7-3,-1.73,142.96,EVO-PROJ-9,4.1
10/23/13,Teosinte Mexicana,EVO4A-2-1-1,4.66,78.22,EVO-PROJ-9,2.9
10/23/13,Teosinte Mexicana,EVO4A-2-1-2,4.71,56.18,EVO-PROJ-9,2.2
10/23/13,Teosinte Mexicana,EVO4A-2-1-3,4.82,52.11,EVO-PROJ-9,2
10/23/13,Teosinte Mexicana,EVO4A-2-2-1,2.58,86.86,EVO-PROJ-9,2.6
10/23/13,Teosinte Mexicana,EVO4A-2-2-2,2.3,119.61,EVO-PROJ-9,3.3
10/23/13,Teosinte Mexicana,EVO4A-2-2-3,2.19,96.99,EVO-PROJ-9,3.2
10/23/13,Teosinte Mexicana,EVO4A-2-3-1,4.36,59.78,EVO-PROJ-9,2.7
10/23/13,Teosinte Mexicana,EVO4A-2-3-2,4.66,91.94,EVO-PROJ-9,4
10/23/13,Teosinte Mexicana,EVO4A-2-3-3,4.86,89.4,EVO-PROJ-9,4
10/23/13,Teosinte Mexicana,EVO4A-2-4-1,-0.28,80.76,EVO-PROJ-9,2.5
10/23/13,Teosinte Mexicana,EVO4A-2-4-2,-0.29,99.01,EVO-PROJ-9,3.2
10/23/13,Teosinte Mexicana,EVO4A-2-4-3,-0.55,101.03,EVO-PROJ-9,3.2
10/23/13,Teosinte Mexicana,EVO4A-2-5-1,3.92,80.76,EVO-PROJ-9,2.8
10/23/13,Teosinte Mexicana,EVO4A-2-5-2,4.46,91.43,EVO-PROJ-9,3.1
10/23/13,Teosinte Mexicana,EVO4A-2-5-3,4.04,100.02,EVO-PROJ-9,3.6
10/25/13,Teosinte Mexicana,EVO4A-2-6-1,2.02,115.14,EVO-PROJ-10,3.2
10/25/13,Teosinte Mexicana,EVO4A-2-6-2,1.93,84.65,EVO-PROJ-10,4
10/25/13,Teosinte Mexicana,EVO4A-2-6-3,1.86,141.46,EVO-PROJ-10,3.8
10/25/13,Teosinte Mexicana,EVO4A-2-7-1,-1.29,144.04,EVO-PROJ-10,3.7
10/25/13,Teosinte Mexicana,EVO4A-2-7-2,-1.08,140.43,EVO-PROJ-10,2.8
10/25/13,Teosinte Mexicana,EVO4A-2-7-3,-1.37,104.81,EVO-PROJ-10,3
10/25/13,Teosinte Mexicana,EVO4A-3-2-1,2.44,99.64,EVO-PROJ-10,2.9
10/25/13,Teosinte Mexicana,EVO4A-3-2-2,2.48,118.24,EVO-PROJ-10,3.4
10/25/13,Teosinte Mexicana,EVO4A-3-2-3,2.15,124.43,EVO-PROJ-10,3.9
10/25/13,Teosinte Mexicana,EVO4A-3-5-1,1.82,94.47,EVO-PROJ-10,2.7
10/25/13,Teosinte Mexicana,EVO4A-3-5-2,1.93,112.04,EVO-PROJ-10,3.7
10/25/13,Teosinte Mexicana,EVO4A-3-5-3,1.6,130.11,EVO-PROJ-10,3.9
10/25/13,Teosinte Mexicana,EVO4A-3-6-1,0.82,112.56,EVO-PROJ-10,3.8
10/25/13,Teosinte Mexicana,EVO4A-3-6-2,1.24,90.85,EVO-PROJ-10,2.9
10/25/13,Teosinte Mexicana,EVO4A-3-6-3,1.24,127.53,EVO-PROJ-10,4.1
10/25/13,Teosinte Mexicana,EVO4A-3-7-1,-0.36,114.11,EVO-PROJ-10,3.6
10/25/13,Teosinte Mexicana,EVO4A-3-7-2,-0.3,111.01,EVO-PROJ-10,3.1
10/25/13,Teosinte Mexicana,EVO4A-3-7-3,-0.7,141.97,EVO-PROJ-10,3.9
10/25/13,Teosinte Mexicana,EVO4A-4-1-1,2.01,96.02,EVO-PROJ-10,2.9
10/25/13,Teosinte Mexicana,EVO4A-4-1-2,1.86,86.2,EVO-PROJ-10,2.9
10/25/13,Teosinte Mexicana,EVO4A-4-1-3,1.68,121.33,EVO-PROJ-10,3.7
10/25/13,Teosinte Mexicana,EVO4A-4-2-1,1.53,118.75,EVO-PROJ-10,3.4
10/25/13,Teosinte Mexicana,EVO4A-4-2-2,1.24,131.66,EVO-PROJ-10,3.8
10/25/13,Teosinte Mexicana,EVO4A-4-2-3,1.52,106.36,EVO-PROJ-10,3.5
10/25/13,Teosinte Mexicana,EVO4A-4-3-1,2.5,82.58,EVO-PROJ-10,2.8
10/25/13,Teosinte Mexicana,EVO4A-4-3-2,2.46,95.51,EVO-PROJ-10,3.6
10/25/13,Teosinte Mexicana,EVO4A-4-3-3,2.39,83.09,EVO-PROJ-10,2.6
10/25/13,Teosinte Mexicana,EVO4A-4-4-1,1.1,78.44,EVO-PROJ-10,2.3
10/25/13,Teosinte Mexicana,EVO4A-4-4-2,1.01,109.97,EVO-PROJ-10,3.5
10/25/13,Teosinte Mexicana,EVO4A-4-4-3,1.2,100.16,EVO-PROJ-10,2.6
10/25/13,Teosinte Mexicana,EVO4A-4-5-1,0.57,72.23,EVO-PROJ-10,2.4
10/25/13,Teosinte Mexicana,EVO4A-4-5-2,0.14,128.56,EVO-PROJ-10,4.2
10/25/13,Teosinte Mexicana,EVO4A-4-5-3,0.37,112.56,EVO-PROJ-10,3.8
10/25/13,Teosinte Mexicana,EVO4A-4-6-1,0.3,120.82,EVO-PROJ-10,3
10/25/13,Teosinte Mexicana,EVO4A-4-6-2,0.39,127.01,EVO-PROJ-10,3.4
10/25/13,Teosinte Mexicana,EVO4A-4-6-3,0.57,116.17,EVO-PROJ-10,3.2
10/25/13,Teosinte Mexicana,EVO4A-4-7-1,-0.97,106.87,EVO-PROJ-10,2.7
10/25/13,Teosinte Mexicana,EVO4A-4-7-2,-0.89,98.61,EVO-PROJ-10,2.5
10/25/13,Teosinte Mexicana,EVO4A-4-7-3,-0.92,117.72,EVO-PROJ-10,2.9
10/21/13,Teosinte Parviglumis,EVO3D-1-1-1,2.01,104.3,EVO-PROJ-8,2.3
10/21/13,Teosinte Parviglumis,EVO3D-1-1-2,1.83,119.69,EVO-PROJ-8,2.8
10/21/13,Teosinte Parviglumis,EVO3D-1-1-3,2.05,98.65,EVO-PROJ-8,2.3
10/21/13,Teosinte Parviglumis,EVO3D-1-2-1,2.19,90.94,EVO-PROJ-8,2.6
10/21/13,Teosinte Parviglumis,EVO3D-1-2-2,2.05,71.86,EVO-PROJ-8,2.3
10/21/13,Teosinte Parviglumis,EVO3D-1-2-3,2.37,81.15,EVO-PROJ-8,2.4
10/21/13,Teosinte Parviglumis,EVO3D-1-3-1,3.02,89.39,EVO-PROJ-8,2.8
10/21/13,Teosinte Parviglumis,EVO3D-1-3-2,2.87,69.27,EVO-PROJ-8,2.2
10/21/13,Teosinte Parviglumis,EVO3D-1-3-3,3,78.57,EVO-PROJ-8,2.3
10/21/13,Teosinte Parviglumis,EVO3D-1-4-1,3.39,110.46,EVO-PROJ-8,3.3
10/21/13,Teosinte Parviglumis,EVO3D-1-4-2,3.12,78.05,EVO-PROJ-8,2
10/23/13,Teosinte Parviglumis,EVO3D-1-5-1,2.45,63.89,EVO-PROJ-9,2.2
10/23/13,Teosinte Parviglumis,EVO3D-1-5-2,2.87,97.5,EVO-PROJ-9,3.1
10/23/13,Teosinte Parviglumis,EVO3D-1-5-3,3.02,103.05,EVO-PROJ-9,3.2
10/23/13,Teosinte Parviglumis,EVO3D-1-6-1,3.72,113.1,EVO-PROJ-9,2.9
10/23/13,Teosinte Parviglumis,EVO3D-1-6-2,3.6,144.44,EVO-PROJ-9,4.3
10/23/13,Teosinte Parviglumis,EVO3D-1-6-3,3.79,127.09,EVO-PROJ-9,3.5
10/23/13,Teosinte Parviglumis,EVO3D-1-7-1,1.95,91.94,EVO-PROJ-9,2.3
10/23/13,Teosinte Parviglumis,EVO3D-1-7-2,1.92,127.59,EVO-PROJ-9,3.5
10/23/13,Teosinte Parviglumis,EVO3D-1-7-3,1.92,131.07,EVO-PROJ-9,3.7
10/23/13,Teosinte Parviglumis,EVO3D-2-1-1,3.82,84.32,EVO-PROJ-9,2.4
10/23/13,Teosinte Parviglumis,EVO3D-2-1-2,3.91,81.27,EVO-PROJ-9,2.5
10/23/13,Teosinte Parviglumis,EVO3D-2-1-3,3.88,43.68,EVO-PROJ-9,1.3
10/23/13,Teosinte Parviglumis,EVO3D-2-2-1,3.12,96.49,EVO-PROJ-9,3.1
10/23/13,Teosinte Parviglumis,EVO3D-2-2-2,3.09,99.52,EVO-PROJ-9,3
10/23/13,Teosinte Parviglumis,EVO3D-2-2-3,3.03,91.94,EVO-PROJ-9,2.9
10/23/13,Teosinte Parviglumis,EVO3D-2-3-1,3.09,110.59,EVO-PROJ-9,2.8
10/23/13,Teosinte Parviglumis,EVO3D-2-3-2,3.06,103.05,EVO-PROJ-9,2.9
10/23/13,Teosinte Parviglumis,EVO3D-2-3-3,2.71,94.97,EVO-PROJ-9,2.6
10/23/13,Teosinte Parviglumis,EVO3D-2-5-1,2.63,89.91,EVO-PROJ-9,3
10/23/13,Teosinte Parviglumis,EVO3D-2-5-2,2.4,82.8,EVO-PROJ-9,2.4
10/23/13,Teosinte Parviglumis,EVO3D-2-5-3,2.31,63.38,EVO-PROJ-9,1.4
10/23/13,Teosinte Parviglumis,EVO3D-3-1-1,2.58,89.91,EVO-PROJ-9,2.2
10/23/13,Teosinte Parviglumis,EVO3D-3-1-2,2.52,108.08,EVO-PROJ-9,2.3
10/23/13,Teosinte Parviglumis,EVO3D-3-1-3,2.65,94.47,EVO-PROJ-9,2.4
10/23/13,Teosinte Parviglumis,EVO3D-3-2-1,4.01,73.11,EVO-PROJ-9,2.2
10/23/13,Teosinte Parviglumis,EVO3D-3-2-2,4.5,87.37,EVO-PROJ-9,2.5
10/23/13,Teosinte Parviglumis,EVO3D-3-2-3,4.66,76.69,EVO-PROJ-9,2.4
10/23/13,Teosinte Parviglumis,EVO3D-3-4-1,3.59,94.47,EVO-PROJ-9,2.7
10/23/13,Teosinte Parviglumis,EVO3D-3-4-2,3.88,93.45,EVO-PROJ-9,2.6
10/23/13,Teosinte Parviglumis,EVO3D-3-4-3,3.73,108.58,EVO-PROJ-9,3
10/23/13,Teosinte Parviglumis,EVO3D-3-5-1,5.51,48.13,EVO-PROJ-9,2.3
10/23/13,Teosinte Parviglumis,EVO3D-3-5-2,5.48,49.58,EVO-PROJ-9,2.7
10/23/13,Teosinte Parviglumis,EVO3D-3-5-3,5.45,60.3,EVO-PROJ-9,2.5
10/23/13,Teosinte Parviglumis,EVO3D-3-6-1,5.77,59.78,EVO-PROJ-9,2.3
10/23/13,Teosinte Parviglumis,EVO3D-3-6-2,5.51,92.95,EVO-PROJ-9,2.8
10/23/13,Teosinte Parviglumis,EVO3D-3-6-3,5.78,66.97,EVO-PROJ-9,2.7
10/23/13,Teosinte Parviglumis,EVO3D-3-7-1,4.2,91.43,EVO-PROJ-9,2.6
10/23/13,Teosinte Parviglumis,EVO3D-3-7-2,4.23,72.6,EVO-PROJ-9,2.2
10/23/13,Teosinte Parviglumis,EVO3D-3-7-3,4.17,94.47,EVO-PROJ-9,2.9
10/23/13,Teosinte Parviglumis,EVO3D-4-1-1,2.39,69.02,EVO-PROJ-9,2.7
10/23/13,Teosinte Parviglumis,EVO3D-4-1-2,2.69,115.1,EVO-PROJ-9,3.3
10/23/13,Teosinte Parviglumis,EVO3D-4-1-3,2.6,105.06,EVO-PROJ-9,3.3
10/23/13,Teosinte Parviglumis,EVO3D-4-2-1,2.51,90.42,EVO-PROJ-9,2.5
10/23/13,Teosinte Parviglumis,EVO3D-4-2-2,2.88,101.03,EVO-PROJ-9,2.9
10/23/13,Teosinte Parviglumis,EVO3D-4-2-3,2.67,108.08,EVO-PROJ-9,2.8
10/23/13,Teosinte Parviglumis,EVO3D-4-3-1,2.57,100.02,EVO-PROJ-9,2.9
10/23/13,Teosinte Parviglumis,EVO3D-4-3-2,2.36,113.6,EVO-PROJ-9,3.3
10/23/13,Teosinte Parviglumis,EVO3D-4-3-3,2.31,125.59,EVO-PROJ-9,3.5
10/23/13,Teosinte Parviglumis,EVO3D-4-4-1,4.18,128.58,EVO-PROJ-9,4.1
10/23/13,Teosinte Parviglumis,EVO3D-4-4-2,4.34,79.74,EVO-PROJ-9,2.5
10/23/13,Teosinte Parviglumis,EVO3D-4-4-3,4.31,76.69,EVO-PROJ-9,2.4
10/23/13,Teosinte Parviglumis,EVO3D-4-5-1,4.52,106.57,EVO-PROJ-9,3
10/23/13,Teosinte Parviglumis,EVO3D-4-5-2,4.57,96.49,EVO-PROJ-9,2.2
10/23/13,Teosinte Parviglumis,EVO3D-4-6-1,3.51,83.31,EVO-PROJ-9,2.7
10/23/13,Teosinte Parviglumis,EVO3D-4-6-2,3.58,78.22,EVO-PROJ-9,2.4
10/23/13,Teosinte Parviglumis,EVO3D-4-6-3,3.68,78.22,EVO-PROJ-9,2.4
10/23/13,Teosinte Parviglumis,EVO3D-4-7-1,1.82,93.45,EVO-PROJ-9,2.7
10/23/13,Teosinte Parviglumis,EVO3D-4-7-2,2.16,102.04,EVO-PROJ-9,3.1
10/23/13,Teosinte Parviglumis,EVO3D-4-7-3,1.81,115.1,EVO-PROJ-9,3.3
10/29/13,Tepitongo,EVO4C-1-1-1,8.39,66.04,EVO-PROJ-11,2.6
10/29/13,Tepitongo,EVO4C-1-1-2,8.21,79.8,EVO-PROJ-11,3.4
10/29/13,Tepitongo,EVO4C-1-1-3,8.36,105.93,EVO-PROJ-11,4.2
10/29/13,Tepitongo,EVO4C-1-2-1,12.49,49.44,EVO-PROJ-11,2.7
10/29/13,Tepitongo,EVO4C-1-2-2,12.75,67.06,EVO-PROJ-11,3.4
10/29/13,Tepitongo,EVO4C-1-2-3,12.58,66.04,EVO-PROJ-11,3.7
10/29/13,Tepitongo,EVO4C-1-3-1,11.63,98.74,EVO-PROJ-11,3.7
10/29/13,Tepitongo,EVO4C-1-3-2,11.45,98.74,EVO-PROJ-11,3.8
