Subdate,Variety,SampleID,d15N,Namount,TrayName,SampleWeight
1/6/14,Tepetongo,EVO4C-1-1-1-T2,8.36,102.75,EVO-PROJ-24,4.2
1/6/14,Tepetongo,EVO4C-1-1-2-T2,8.24,93.82,EVO-PROJ-24,3.7
1/6/14,Tepetongo,EVO4C-1-1-3-T2,8.32,75.4,EVO-PROJ-24,3
1/6/14,Tepetongo,EVO4C-1-2-1-T2,9.6,67.8,EVO-PROJ-24,2.4
1/6/14,Tepetongo,EVO4C-1-2-2-T2,9.86,89.11,EVO-PROJ-24,3.4
1/6/14,Tepetongo,EVO4C-1-2-3-T2,9.52,80.61,EVO-PROJ-24,3
1/6/14,Tepetongo,EVO4C-1-3-1-T2,10.54,69.7,EVO-PROJ-24,4.1
1/6/14,Tepetongo,EVO4C-1-3-2-T2,10.96,81.56,EVO-PROJ-24,4.7
1/6/14,Tepetongo,EVO4C-1-3-3-T2,10.83,76.82,EVO-PROJ-24,4
1/6/14,Tepetongo,EVO4C-1-4-1-T2,10.48,84.87,EVO-PROJ-24,2.5
1/6/14,Tepetongo,EVO4C-1-4-2-T2,10.29,103.69,EVO-PROJ-24,4.3
1/6/14,Tepetongo,EVO4C-1-4-3-T2,10.46,123.3,EVO-PROJ-24,4.4
1/6/14,Tepetongo,EVO4C-1-5-1-T2,11.71,118.65,EVO-PROJ-24,4.3
1/6/14,Tepetongo,EVO4C-1-5-2-T2,11.95,100.87,EVO-PROJ-24,3.9
1/6/14,Tepetongo,EVO4C-1-5-3-T2,11.7,95.24,EVO-PROJ-24,3.7
1/6/14,Tepetongo,EVO4C-1-6-1-T2,11.6,123.3,EVO-PROJ-24,4.7
1/6/14,Tepetongo,EVO4C-1-6-2-T2,11.58,103.69,EVO-PROJ-24,4
1/6/14,Tepetongo,EVO4C-1-6-3-T2,11.54,95.24,EVO-PROJ-24,3.9
1/6/14,Tepetongo,EVO4C-1-7-1-T2,8.56,98.06,EVO-PROJ-24,3.9
1/6/14,Tepetongo,EVO4C-1-7-2-T2,8.4,107.91,EVO-PROJ-24,3.8
1/6/14,Tepetongo,EVO4C-1-7-3-T2,8.44,88.17,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-2-1-1-T2,9.57,61.61,EVO-PROJ-24,2.6
1/6/14,Tepetongo,EVO4C-2-1-2-T2,10.04,54.93,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-2-1-3-T2,9.52,64.47,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-2-2-1-T2,11.13,69.23,EVO-PROJ-24,2.6
1/6/14,Tepetongo,EVO4C-2-2-2-T2,10.86,92.41,EVO-PROJ-24,3.5
1/6/14,Tepetongo,EVO4C-2-2-3-T2,10.96,109.78,EVO-PROJ-24,4.2
1/6/14,Tepetongo,EVO4C-2-3-1-T2,10.33,80.61,EVO-PROJ-24,3.6
1/6/14,Tepetongo,EVO4C-2-3-2-T2,10.3,81.56,EVO-PROJ-24,3.8
1/6/14,Tepetongo,EVO4C-2-3-3-T2,10.46,82.97,EVO-PROJ-24,4
1/6/14,Tepetongo,EVO4C-2-4-1-T2,9.05,58.75,EVO-PROJ-24,2.8
1/6/14,Tepetongo,EVO4C-2-4-2-T2,9.12,85.34,EVO-PROJ-24,4
1/6/14,Tepetongo,EVO4C-2-4-3-T2,9.24,106.5,EVO-PROJ-24,4.7
1/6/14,Tepetongo,EVO4C-2-6-1-T2,9.41,70.18,EVO-PROJ-24,2.8
1/6/14,Tepetongo,EVO4C-2-6-2-T2,9.51,84.39,EVO-PROJ-24,4
1/6/14,Tepetongo,EVO4C-2-6-3-T2,9.28,77.3,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-2-7-1-T2,8.72,104.63,EVO-PROJ-24,4.2
1/6/14,Tepetongo,EVO4C-2-7-2-T2,8.89,118.65,EVO-PROJ-24,4.9
1/6/14,Tepetongo,EVO4C-2-7-3-T2,8.93,110.71,EVO-PROJ-24,3.5
1/6/14,Tepetongo,EVO4C-3-1-1-T2,7.84,123.3,EVO-PROJ-24,3.4
1/6/14,Tepetongo,EVO4C-3-1-2-T2,7.83,133.51,EVO-PROJ-24,4.2
1/6/14,Tepetongo,EVO4C-3-1-3-T2,7.66,120.97,EVO-PROJ-24,3.5
1/6/14,Tepetongo,EVO4C-3-2-1-T2,9.53,85.34,EVO-PROJ-24,3.3
1/6/14,Tepetongo,EVO4C-3-2-2-T2,9.61,105.1,EVO-PROJ-24,4.4
1/6/14,Tepetongo,EVO4C-3-2-3-T2,9.43,76.35,EVO-PROJ-24,2.7
1/6/14,Tepetongo,EVO4C-3-3-1-T2,9.2,50.62,EVO-PROJ-24,4
1/6/14,Tepetongo,EVO4C-3-3-2-T2,9.03,56.84,EVO-PROJ-24,3.2
1/6/14,Tepetongo,EVO4C-3-3-3-T2,9.5,61.61,EVO-PROJ-24,4.5
1/6/14,Tepetongo,EVO4C-3-5-1-T2,8.81,92.88,EVO-PROJ-24,3.6
1/6/14,Tepetongo,EVO4C-3-5-2-T2,8.7,110.24,EVO-PROJ-24,4.4
1/6/14,Tepetongo,EVO4C-3-5-3-T2,8.7,108.37,EVO-PROJ-24,4
1/6/14,Tepetongo,EVO4C-3-7-1-T2,5.48,71.6,EVO-PROJ-24,3.2
1/6/14,Tepetongo,EVO4C-3-7-2-T2,5.69,69.23,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-3-7-3-T2,5.38,71.13,EVO-PROJ-24,2.7
1/6/14,Tepetongo,EVO4C-4-1-1-T2,7.52,94.77,EVO-PROJ-24,2.7
1/6/14,Tepetongo,EVO4C-4-1-2-T2,7.84,112.58,EVO-PROJ-24,3.4
1/6/14,Tepetongo,EVO4C-4-1-3-T2,7.63,135.82,EVO-PROJ-24,4.2
1/6/14,Tepetongo,EVO4C-4-2-1-T2,8.73,99.94,EVO-PROJ-24,3.9
1/6/14,Tepetongo,EVO4C-4-2-2-T2,8.8,67.33,EVO-PROJ-24,2.6
1/6/14,Tepetongo,EVO4C-4-2-3-T2,8.53,101.34,EVO-PROJ-24,3.9
1/6/14,Tepetongo,EVO4C-4-3-1-T2,9.21,90.06,EVO-PROJ-24,3.6
1/6/14,Tepetongo,EVO4C-4-3-2-T2,9.01,73.5,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-4-3-3-T2,9.4,84.39,EVO-PROJ-24,3.7
1/6/14,Tepetongo,EVO4C-4-4-1-T2,7.45,86.75,EVO-PROJ-24,2.7
1/6/14,Tepetongo,EVO4C-4-4-2-T2,7.77,108.37,EVO-PROJ-24,3.5
1/6/14,Tepetongo,EVO4C-4-4-3-T2,7.9,92.88,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-4-5-1-T2,7.53,82.03,EVO-PROJ-24,3.1
1/6/14,Tepetongo,EVO4C-4-5-2-T2,7.57,107.44,EVO-PROJ-24,4.3
1/6/14,Tepetongo,EVO4C-4-5-3-T2,7.64,82.5,EVO-PROJ-24,3.5
1/10/14,Tepetongo,EVO4C-4-6-1-T2,6.68,91.58,EVO-PROJ-25,3.2
1/10/14,Tepetongo,EVO4C-4-6-2-T2,7.11,88.78,EVO-PROJ-25,3.5
1/10/14,Tepetongo,EVO4C-4-6-3-T2,6.85,89.71,EVO-PROJ-25,3.2
1/10/14,Tepetongo,EVO4C-4-7-1-T2,4.74,102.28,EVO-PROJ-25,3.1
1/10/14,Tepetongo,EVO4C-4-7-2-T2,4.79,89.71,EVO-PROJ-25,2.8
1/10/14,Tepetongo,EVO4C-4-7-3-T2,4.72,111.51,EVO-PROJ-25,3.8
1/10/14,San Cristobal Sachirioag,EVO4D-1-1-1-T2,4.16,69.92,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-1-1-2-T2,4.29,80.32,EVO-PROJ-25,2.9
1/10/14,San Cristobal Sachirioag,EVO4D-1-1-3-T2,4.21,68.5,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-1-2-1-T2,8.04,77.97,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-1-2-2-T2,7.95,79.85,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-1-2-3-T2,8.49,97.18,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-1-3-1-T2,6.8,104.59,EVO-PROJ-25,3.3
1/10/14,San Cristobal Sachirioag,EVO4D-1-3-2-T2,7.1,110.59,EVO-PROJ-25,3.7
1/10/14,San Cristobal Sachirioag,EVO4D-1-3-3-T2,6.92,151.78,EVO-PROJ-25,4.8
1/10/14,San Cristobal Sachirioag,EVO4D-1-4-1-T2,6.91,86.43,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-1-4-2-T2,7.01,136.1,EVO-PROJ-25,4
1/10/14,San Cristobal Sachirioag,EVO4D-1-4-3-T2,7.2,95.78,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-1-5-1-T2,4.73,89.25,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-1-5-2-T2,5.12,69.45,EVO-PROJ-25,2.2
1/10/14,San Cristobal Sachirioag,EVO4D-1-5-3-T2,4.81,65.64,EVO-PROJ-25,2.2
1/10/14,San Cristobal Sachirioag,EVO4D-1-7-1-T2,5.33,96.71,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-1-7-2-T2,5.49,137.9,EVO-PROJ-25,4.3
1/10/14,San Cristobal Sachirioag,EVO4D-1-7-3-T2,5.4,98.57,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-2-1-1-T2,4.7,131.13,EVO-PROJ-25,3.9
1/10/14,San Cristobal Sachirioag,EVO4D-2-1-2-T2,4.83,140.6,EVO-PROJ-25,4.2
1/10/14,San Cristobal Sachirioag,EVO4D-2-1-3-T2,4.95,140.6,EVO-PROJ-25,4.2
1/10/14,San Cristobal Sachirioag,EVO4D-2-2-1-T2,8.38,56.08,EVO-PROJ-25,2.6
1/10/14,San Cristobal Sachirioag,EVO4D-2-2-2-T2,8.22,60.39,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-2-2-3-T2,8.33,60.39,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-2-3-1-T2,6.47,95.31,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-2-3-2-T2,6.04,125.23,EVO-PROJ-25,3.9
1/10/14,San Cristobal Sachirioag,EVO4D-2-3-3-T2,6.16,140.6,EVO-PROJ-25,3.9
1/10/14,San Cristobal Sachirioag,EVO4D-2-4-1-T2,7.81,47.71,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-2-4-2-T2,7.61,57.52,EVO-PROJ-25,2.9
1/10/14,San Cristobal Sachirioag,EVO4D-2-4-3-T2,7.39,52.72,EVO-PROJ-25,2.6
1/10/14,San Cristobal Sachirioag,EVO4D-2-5-1-T2,6.28,69.48,EVO-PROJ-25,2.6
1/10/14,San Cristobal Sachirioag,EVO4D-2-5-2-T2,6.24,76.66,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-2-5-3-T2,5.81,70.43,EVO-PROJ-25,2.6
1/10/14,San Cristobal Sachirioag,EVO4D-2-7-1-T2,3.15,92.51,EVO-PROJ-25,3.2
1/10/14,San Cristobal Sachirioag,EVO4D-2-7-2-T2,3.13,114.68,EVO-PROJ-25,3.8
1/10/14,San Cristobal Sachirioag,EVO4D-2-7-3-T2,2.97,108.89,EVO-PROJ-25,3.7
1/10/14,San Cristobal Sachirioag,EVO4D-3-1-1-T2,4.47,107.92,EVO-PROJ-25,3.5
1/10/14,San Cristobal Sachirioag,EVO4D-3-1-2-T2,4.51,75.22,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-3-1-3-T2,4.42,80.98,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-3-2-1-T2,6.76,89.14,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-3-2-2-T2,6.44,77.14,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-3-2-3-T2,6.41,90.59,EVO-PROJ-25,3.4
1/10/14,San Cristobal Sachirioag,EVO4D-3-4-1-T2,6.71,68.04,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-3-4-2-T2,6.75,80.02,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-3-4-3-T2,6.8,71.87,EVO-PROJ-25,3
1/10/14,San Cristobal Sachirioag,EVO4D-3-5-1-T2,5.58,112.75,EVO-PROJ-25,3.3
1/10/14,San Cristobal Sachirioag,EVO4D-3-5-2-T2,5.54,97.8,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-3-5-3-T2,5.78,83.86,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-3-6-1-T2,6.75,93.95,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-3-6-2-T2,6.7,124.83,EVO-PROJ-25,4
1/10/14,San Cristobal Sachirioag,EVO4D-3-6-3-T2,6.82,137.91,EVO-PROJ-25,4
1/10/14,San Cristobal Sachirioag,EVO4D-3-7-1-T2,4.42,83.86,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-3-7-2-T2,4.22,113.71,EVO-PROJ-25,4.2
1/10/14,San Cristobal Sachirioag,EVO4D-3-7-3-T2,4.16,104.06,EVO-PROJ-25,3.6
1/10/14,San Cristobal Sachirioag,EVO4D-4-1-1-T2,4.68,69,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-4-1-2-T2,4.53,90.1,EVO-PROJ-25,3.5
1/10/14,San Cristobal Sachirioag,EVO4D-4-1-3-T2,4.52,97.32,EVO-PROJ-25,3.4
1/10/14,San Cristobal Sachirioag,EVO4D-4-2-1-T2,4.36,97.32,EVO-PROJ-25,3.5
1/10/14,San Cristobal Sachirioag,EVO4D-4-2-2-T2,3.98,83.86,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-4-2-3-T2,4.37,84.82,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-4-3-1-T2,3.7,69,EVO-PROJ-25,2.9
1/10/14,San Cristobal Sachirioag,EVO4D-4-3-2-T2,4.04,103.58,EVO-PROJ-25,3.7
1/10/14,San Cristobal Sachirioag,EVO4D-4-3-3-T2,4.03,70.91,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-4-4-1-T2,5.63,68.52,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-4-4-2-T2,6.22,62.78,EVO-PROJ-25,2.8
1/10/14,San Cristobal Sachirioag,EVO4D-4-4-3-T2,5.83,58,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-4-5-1-T2,5.8,71.39,EVO-PROJ-25,3.5
1/10/14,San Cristobal Sachirioag,EVO4D-4-5-2-T2,5.96,111.3,EVO-PROJ-25,4.2
1/10/14,San Cristobal Sachirioag,EVO4D-4-5-3-T2,6.05,60.87,EVO-PROJ-25,2.7
1/10/14,San Cristobal Sachirioag,EVO4D-4-6-1-T2,6.21,113.23,EVO-PROJ-25,3.1
1/10/14,San Cristobal Sachirioag,EVO4D-4-6-2-T2,5.89,110.82,EVO-PROJ-25,4
1/10/14,San Cristobal Sachirioag,EVO4D-4-6-3-T2,5.87,85.3,EVO-PROJ-25,2.5
1/10/14,San Cristobal Sachirioag,EVO4D-4-7-1-T2,3.27,86.74,EVO-PROJ-25,2.6
1/10/14,San Cristobal Sachirioag,EVO4D-4-7-2-T2,3.14,101.17,EVO-PROJ-25,3
1/10/14,San Cristobal Sachirioag,EVO4D-4-7-3-T2,3.19,140.82,EVO-PROJ-25,4.3
1/10/14,Tipikal,EVO5A-1-1-1-T2,-0.39,63.73,EVO-PROJ-25,2.5
1/10/14,Tipikal,EVO5A-1-1-2-T2,-0.3,67.08,EVO-PROJ-25,2.9
1/10/14,Tipikal,EVO5A-1-1-3-T2,-0.44,95.88,EVO-PROJ-25,3.7
1/10/14,Tipikal,EVO5A-1-3-1-T2,1.66,89.62,EVO-PROJ-25,3.5
1/10/14,Tipikal,EVO5A-1-3-2-T2,1.66,101.65,EVO-PROJ-25,4.1
1/10/14,Tipikal,EVO5A-1-3-3-T2,1.58,66.6,EVO-PROJ-25,2.7
1/10/14,Tipikal,EVO5A-2-1-1-T2,-1.2,91.55,EVO-PROJ-25,3.4
1/10/14,Tipikal,EVO5A-2-1-2-T2,-1.26,86.26,EVO-PROJ-25,2.9
1/10/14,Tipikal,EVO5A-2-1-3-T2,-1.15,110.33,EVO-PROJ-25,3.9
1/10/14,Tipikal,EVO5A-2-2-1-T2,2.94,91.55,EVO-PROJ-25,3.4
1/10/14,Tipikal,EVO5A-2-2-2-T2,2.85,99.73,EVO-PROJ-25,3.7
1/10/14,Tipikal,EVO5A-2-2-3-T2,2.88,98.76,EVO-PROJ-25,3.9
1/10/14,Tipikal,EVO5A-2-4-1-T2,2.37,78.58,EVO-PROJ-25,3.2
1/10/14,Tipikal,EVO5A-2-4-2-T2,2.3,62.78,EVO-PROJ-25,2.5
1/10/14,Tipikal,EVO5A-2-4-3-T2,2,62.78,EVO-PROJ-25,2.5
1/10/14,Tipikal,EVO5A-2-5-1-T2,1.54,68.04,EVO-PROJ-26,2.7
1/10/14,Tipikal,EVO5A-2-5-2-T2,1.41,105.03,EVO-PROJ-26,4.4
1/10/14,Tipikal,EVO5A-2-5-3-T2,1.42,67.56,EVO-PROJ-26,2.8
1/10/14,Tipikal,EVO5A-2-7-1-T2,-0.11,86.26,EVO-PROJ-26,2.7
1/10/14,Tipikal,EVO5A-2-7-2-T2,0.02,82.42,EVO-PROJ-26,2.7
1/10/14,Tipikal,EVO5A-2-7-3-T2,0.24,90.1,EVO-PROJ-26,3
1/10/14,Tipikal,EVO5A-3-1-1-T2,-0.75,84.82,EVO-PROJ-26,3.1
1/10/14,Tipikal,EVO5A-3-1-2-T2,-0.59,58.48,EVO-PROJ-26,2.6
1/10/14,Tipikal,EVO5A-3-1-3-T2,-0.55,85.3,EVO-PROJ-26,3.4
1/10/14,Tipikal,EVO5A-3-3-1-T2,0.12,57.04,EVO-PROJ-26,2.4
1/10/14,Tipikal,EVO5A-3-3-2-T2,0.2,93.95,EVO-PROJ-26,3.8
1/10/14,Tipikal,EVO5A-3-3-3-T2,0.27,94.43,EVO-PROJ-26,3.9
1/10/14,Tipikal,EVO5A-3-4-1-T2,0.8,93.95,EVO-PROJ-26,3.1
1/10/14,Tipikal,EVO5A-3-4-2-T2,0.77,76.18,EVO-PROJ-26,2.5
1/10/14,Tipikal,EVO5A-3-4-3-T2,1.05,82.42,EVO-PROJ-26,2.9
1/10/14,Tipikal,EVO5A-3-5-1-T2,3.11,88.66,EVO-PROJ-26,3.3
1/10/14,Tipikal,EVO5A-3-5-2-T2,2.88,85.3,EVO-PROJ-26,3.4
1/10/14,Tipikal,EVO5A-3-5-3-T2,2.81,79.54,EVO-PROJ-26,2.9
1/10/14,Tipikal,EVO5A-3-6-1-T2,1.74,97.8,EVO-PROJ-26,3.1
1/10/14,Tipikal,EVO5A-3-6-2-T2,1.72,112.75,EVO-PROJ-26,4
1/10/14,Tipikal,EVO5A-3-6-3-T2,1.64,71.39,EVO-PROJ-26,2.5
1/10/14,Tipikal,EVO5A-3-7-1-T2,-0.29,104.06,EVO-PROJ-26,3.4
1/10/14,Tipikal,EVO5A-3-7-2-T2,-0.27,80.5,EVO-PROJ-26,2.6
1/10/14,Tipikal,EVO5A-3-7-3-T2,-0.29,89.62,EVO-PROJ-26,3
1/10/14,Tipikal,EVO5A-4-1-1-T2,1.23,76.66,EVO-PROJ-26,2.5
1/10/14,Tipikal,EVO5A-4-1-2-T2,1.21,93.47,EVO-PROJ-26,3.2
1/10/14,Tipikal,EVO5A-4-1-3-T2,1.19,83.38,EVO-PROJ-26,2.7
1/10/14,Tipikal,EVO5A-4-3-1-T2,2.33,74.27,EVO-PROJ-26,2.7
1/10/14,Tipikal,EVO5A-4-3-2-T2,2.18,116.61,EVO-PROJ-26,4.1
1/10/14,Tipikal,EVO5A-4-3-3-T2,2.29,93.95,EVO-PROJ-26,3.5
1/10/14,Tipikal,EVO5A-4-4-1-T2,1.86,80.02,EVO-PROJ-26,3.1
1/10/14,Tipikal,EVO5A-4-4-2-T2,1.67,67.08,EVO-PROJ-26,3
1/10/14,Tipikal,EVO5A-4-4-3-T2,1.69,66.6,EVO-PROJ-26,3.1
1/10/14,Tipikal,EVO5A-4-5-1-T2,1.11,89.14,EVO-PROJ-26,3.9
1/10/14,Tipikal,EVO5A-4-5-2-T2,1.04,74.75,EVO-PROJ-26,3.3
1/10/14,Tipikal,EVO5A-4-5-3-T2,0.95,76.18,EVO-PROJ-26,3.1
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-3-1-T2,6.29,107.44,EVO-PROJ-26,2.8
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-3-2-T2,6.44,97.32,EVO-PROJ-26,2.7
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-3-3-T2,6.43,171,EVO-PROJ-26,4.5
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-4-1-T2,3.32,122.41,EVO-PROJ-26,3.3
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-4-2-T2,3.08,145.19,EVO-PROJ-26,3.2
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-4-3-T2,3.06,165.15,EVO-PROJ-26,4.1
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-5-1-T2,4.33,172.95,EVO-PROJ-26,4.8
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-5-2-T2,4.36,119.03,EVO-PROJ-26,2.8
1/10/14,"Venustiano Carranza, Durango",EVO5C-2-5-3-T2,4.6,154.43,EVO-PROJ-26,4.2
1/10/14,"Venustiano Carranza, Durango",EVO5C-3-3-1-T2,4.71,124.35,EVO-PROJ-26,3.4
1/10/14,"Venustiano Carranza, Durango",EVO5C-3-3-2-T2,4.36,147.14,EVO-PROJ-26,4.8
1/10/14,"Venustiano Carranza, Durango",EVO5C-3-3-3-T2,4.54,184.69,EVO-PROJ-26,4.7
2/28/14,"Venustiano Carranza, Durango",EVO5C-3-4-1-T2,3.22,166.64,EVO-PROJ-26redo,3.9
2/28/14,"Venustiano Carranza, Durango",EVO5C-3-4-2-T2,3.03,93.46,EVO-PROJ-26redo,2.5
2/28/14,"Venustiano Carranza, Durango",EVO5C-3-4-3-T2,3.11,163.36,EVO-PROJ-26redo,4.3
2/28/14,"Venustiano Carranza, Durango",EVO5C-3-5-1-T2,3.15,83.39,EVO-PROJ-26redo,2.6
2/28/14,"Venustiano Carranza, Durango",EVO5C-3-5-2-T2,3.12,89.03,EVO-PROJ-26redo,2.5
2/28/14,"Venustiano Carranza, Durango",EVO5C-3-5-3-T2,3.11,125.01,EVO-PROJ-26redo,3.8
1/15/14,San Juan Comaltepec,EVO6B-1-1-1-T2,0.7,88.34,EVO-PROJ-28,3.1
1/15/14,San Juan Comaltepec,EVO6B-1-1-2-T2,1.06,107.77,EVO-PROJ-28,3.8
1/15/14,San Juan Comaltepec,EVO6B-1-1-3-T2,0.69,108.19,EVO-PROJ-28,4.5
1/15/14,San Juan Comaltepec,EVO6B-1-2-1-T2,3.13,90,EVO-PROJ-28,3.4
1/15/14,San Juan Comaltepec,EVO6B-1-2-2-T2,3.5,107.36,EVO-PROJ-28,4
1/15/14,San Juan Comaltepec,EVO6B-1-2-3-T2,3.4,95.79,EVO-PROJ-28,3.4
1/15/14,San Juan Comaltepec,EVO6B-1-4-1-T2,6.06,53.12,EVO-PROJ-28,2.6
1/15/14,San Juan Comaltepec,EVO6B-1-4-2-T2,6.22,57.27,EVO-PROJ-28,3
1/15/14,San Juan Comaltepec,EVO6B-1-4-3-T2,6.03,73.02,EVO-PROJ-28,3
1/15/14,San Juan Comaltepec,EVO6B-1-5-1-T2,4.98,68.05,EVO-PROJ-28,3.1
1/15/14,San Juan Comaltepec,EVO6B-1-5-2-T2,5.49,86.28,EVO-PROJ-28,4
1/15/14,San Juan Comaltepec,EVO6B-1-5-3-T2,5.29,97.44,EVO-PROJ-28,4.5
1/15/14,San Juan Comaltepec,EVO6B-1-6-1-T2,4.53,94.55,EVO-PROJ-28,2.6
1/15/14,San Juan Comaltepec,EVO6B-1-6-2-T2,4.62,136.65,EVO-PROJ-28,4.1
1/15/14,San Juan Comaltepec,EVO6B-1-6-3-T2,4.86,78.82,EVO-PROJ-28,2.5
1/15/14,San Juan Comaltepec,EVO6B-1-7-1-T2,3.35,78,EVO-PROJ-28,2.6
1/15/14,San Juan Comaltepec,EVO6B-1-7-2-T2,3.1,113.56,EVO-PROJ-28,4.1
1/15/14,San Juan Comaltepec,EVO6B-1-7-3-T2,3.87,88.34,EVO-PROJ-28,2.7
1/15/14,San Juan Comaltepec,EVO6B-2-1-1-T2,4.69,93.72,EVO-PROJ-28,3.3
1/15/14,San Juan Comaltepec,EVO6B-2-1-2-T2,4.33,95.38,EVO-PROJ-28,3
1/15/14,San Juan Comaltepec,EVO6B-2-1-3-T2,4.25,93.31,EVO-PROJ-28,3.1
1/15/14,San Juan Comaltepec,EVO6B-2-4-1-T2,4.14,74.68,EVO-PROJ-28,2.6
1/15/14,San Juan Comaltepec,EVO6B-2-4-2-T2,4.23,69.29,EVO-PROJ-28,2.8
1/15/14,San Juan Comaltepec,EVO6B-2-4-3-T2,4.66,90.41,EVO-PROJ-28,3.6
1/15/14,San Juan Comaltepec,EVO6B-2-6-1-T2,4.03,110.25,EVO-PROJ-28,4.5
1/15/14,San Juan Comaltepec,EVO6B-2-6-2-T2,4.01,114.38,EVO-PROJ-28,4.1
1/15/14,San Juan Comaltepec,EVO6B-2-6-3-T2,4,81.31,EVO-PROJ-28,2.8
1/15/14,San Juan Comaltepec,EVO6B-2-7-1-T2,1.17,86.28,EVO-PROJ-28,3.1
1/15/14,San Juan Comaltepec,EVO6B-2-7-2-T2,1.02,86.69,EVO-PROJ-28,2.7
1/15/14,San Juan Comaltepec,EVO6B-2-7-3-T2,0.65,113.56,EVO-PROJ-28,3.8
1/15/14,San Juan Comaltepec,EVO6B-3-1-1-T2,4.3,87.93,EVO-PROJ-28,2.6
1/15/14,San Juan Comaltepec,EVO6B-3-1-2-T2,3.52,74.27,EVO-PROJ-28,3.2
1/15/14,San Juan Comaltepec,EVO6B-3-1-3-T2,4.42,88.34,EVO-PROJ-28,3.3
1/15/14,San Juan Comaltepec,EVO6B-3-2-1-T2,5.21,79.65,EVO-PROJ-28,3
1/15/14,San Juan Comaltepec,EVO6B-3-2-2-T2,5.37,70.12,EVO-PROJ-28,2.9
1/15/14,San Juan Comaltepec,EVO6B-3-2-3-T2,5.34,107.36,EVO-PROJ-28,4.4
1/15/14,San Juan Comaltepec,EVO6B-3-3-1-T2,6.47,101.58,EVO-PROJ-28,3.7
1/15/14,San Juan Comaltepec,EVO6B-3-3-2-T2,6.18,78,EVO-PROJ-28,3.1
1/15/14,San Juan Comaltepec,EVO6B-3-3-3-T2,6.27,99.51,EVO-PROJ-28,3.6
1/15/14,San Juan Comaltepec,EVO6B-3-4-1-T2,6.48,85.45,EVO-PROJ-28,3.7
1/15/14,San Juan Comaltepec,EVO6B-3-4-2-T2,6.11,71.37,EVO-PROJ-28,3
