Subdate,Variety,SampleID,d15N,Namount,TrayName,SampleWeight,d15ref,time,block,Ndfa
1/10/14,Tipikal,EVO5A-4-3-1-T2,2.33,74.27,EVO-PROJ-26,2.7,4.81953438,T2,T2,51.6550808379128
1/10/14,Tipikal,EVO5A-4-3-2-T2,2.18,116.61,EVO-PROJ-26,4.1,4.81953438,T2,T2,54.7674146895493
1/10/14,Tipikal,EVO5A-4-3-3-T2,2.29,93.95,EVO-PROJ-26,3.5,4.81953438,T2,T2,52.4850365316826
1/10/14,Tipikal,EVO5A-4-4-1-T2,1.86,80.02,EVO-PROJ-26,3.1,4.81953438,T2,T2,61.4070602397072
1/10/14,Tipikal,EVO5A-4-4-2-T2,1.67,67.08,EVO-PROJ-26,3,4.81953438,T2,T2,65.3493497851135
1/10/14,Tipikal,EVO5A-4-4-3-T2,1.69,66.6,EVO-PROJ-26,3.1,4.81953438,T2,T2,64.9343719382286
1/10/14,Tipikal,EVO5A-4-5-1-T2,1.11,89.14,EVO-PROJ-26,3.9,4.81953438,T2,T2,76.9687294978898
1/10/14,Tipikal,EVO5A-4-5-2-T2,1.04,74.75,EVO-PROJ-26,3.3,4.81953438,T2,T2,78.4211519619868
1/10/14,Tipikal,EVO5A-4-5-3-T2,0.95,76.18,EVO-PROJ-26,3.1,4.81953438,T2,T2,80.2885522729687
1/10/14,Venustiano Carranza, Durango,EVO5C-2-3-1-T2,6.29,107.44,EVO-PROJ-26,2.8,4.81953438,T2,T2,-30.5105328452912
1/10/14,Venustiano Carranza, Durango,EVO5C-2-3-2-T2,6.44,97.32,EVO-PROJ-26,2.7,4.81953438,T2,T2,-33.6228666969277
1/10/14,Venustiano Carranza, Durango,EVO5C-2-3-3-T2,6.43,171,EVO-PROJ-26,4.5,4.81953438,T2,T2,-33.4153777734852
1/10/14,Venustiano Carranza, Durango,EVO5C-2-4-1-T2,3.32,122.41,EVO-PROJ-26,3.3,4.81953438,T2,T2,31.1136774171118
1/10/14,Venustiano Carranza, Durango,EVO5C-2-4-2-T2,3.08,145.19,EVO-PROJ-26,3.2,4.81953438,T2,T2,36.0934115797302
1/10/14,Venustiano Carranza, Durango,EVO5C-2-4-3-T2,3.06,165.15,EVO-PROJ-26,4.1,4.81953438,T2,T2,36.5083894266151
1/10/14,Venustiano Carranza, Durango,EVO5C-2-5-1-T2,4.33,172.95,EVO-PROJ-26,4.8,4.81953438,T2,T2,10.157296149426
1/10/14,Venustiano Carranza, Durango,EVO5C-2-5-2-T2,4.36,119.03,EVO-PROJ-26,2.8,4.81953438,T2,T2,9.53482937909865
1/10/14,Venustiano Carranza, Durango,EVO5C-2-5-3-T2,4.6,154.43,EVO-PROJ-26,4.2,4.81953438,T2,T2,4.55509521648024
1/10/14,Venustiano Carranza, Durango,EVO5C-3-3-1-T2,4.71,124.35,EVO-PROJ-26,3.4,4.81953438,T2,T2,2.27271705861346
1/10/14,Venustiano Carranza, Durango,EVO5C-3-3-2-T2,4.36,147.14,EVO-PROJ-26,4.8,4.81953438,T2,T2,9.53482937909865
1/10/14,Venustiano Carranza, Durango,EVO5C-3-3-3-T2,4.54,184.69,EVO-PROJ-26,4.7,4.81953438,T2,T2,5.80002875713484
2/28/14,Venustiano Carranza, Durango,EVO5C-3-4-1-T2,3.22,166.64,EVO-PROJ-26redo,3.9,4.81953438,T2,T2,33.1885666515362
2/28/14,Venustiano Carranza, Durango,EVO5C-3-4-2-T2,3.03,93.46,EVO-PROJ-26redo,2.5,4.81953438,T2,T2,37.1308561969424
2/28/14,Venustiano Carranza, Durango,EVO5C-3-4-3-T2,3.11,163.36,EVO-PROJ-26redo,4.3,4.81953438,T2,T2,35.4709448094029
2/28/14,Venustiano Carranza, Durango,EVO5C-3-5-1-T2,3.15,83.39,EVO-PROJ-26redo,2.6,4.81953438,T2,T2,34.6409891156332
2/28/14,Venustiano Carranza, Durango,EVO5C-3-5-2-T2,3.12,89.03,EVO-PROJ-26redo,2.5,4.81953438,T2,T2,35.2634558859605
2/28/14,Venustiano Carranza, Durango,EVO5C-3-5-3-T2,3.11,125.01,EVO-PROJ-26redo,3.8,4.81953438,T2,T2,35.4709448094029
1/15/14,San Juan Comaltepec,EVO6B-1-1-1-T2,0.7,88.34,EVO-PROJ-28,3.1,4.81953438,T2,T2,85.4757753590296
1/15/14,San Juan Comaltepec,EVO6B-1-1-2-T2,1.06,107.77,EVO-PROJ-28,3.8,4.81953438,T2,T2,78.006174115102
1/15/14,San Juan Comaltepec,EVO6B-1-1-3-T2,0.69,108.19,EVO-PROJ-28,4.5,4.81953438,T2,T2,85.683264282472
1/15/14,San Juan Comaltepec,EVO6B-1-2-1-T2,3.13,90,EVO-PROJ-28,3.4,4.81953438,T2,T2,35.0559669625181
1/15/14,San Juan Comaltepec,EVO6B-1-2-2-T2,3.5,107.36,EVO-PROJ-28,4,4.81953438,T2,T2,27.378876795148
1/15/14,San Juan Comaltepec,EVO6B-1-2-3-T2,3.4,95.79,EVO-PROJ-28,3.4,4.81953438,T2,T2,29.4537660295723
1/15/14,San Juan Comaltepec,EVO6B-1-4-1-T2,6.06,53.12,EVO-PROJ-28,2.6,4.81953438,T2,T2,-25.7382876061152
1/15/14,San Juan Comaltepec,EVO6B-1-4-2-T2,6.22,57.27,EVO-PROJ-28,3,4.81953438,T2,T2,-29.0581103811941
1/15/14,San Juan Comaltepec,EVO6B-1-4-3-T2,6.03,73.02,EVO-PROJ-28,3,4.81953438,T2,T2,-25.1158208357879
1/15/14,San Juan Comaltepec,EVO6B-1-5-1-T2,4.98,68.05,EVO-PROJ-28,3.1,4.81953438,T2,T2,-3.32948387433228
1/15/14,San Juan Comaltepec,EVO6B-1-5-2-T2,5.49,86.28,EVO-PROJ-28,4,4.81953438,T2,T2,-13.9114189698964
1/15/14,San Juan Comaltepec,EVO6B-1-5-3-T2,5.29,97.44,EVO-PROJ-28,4.5,4.81953438,T2,T2,-9.76164050104773
1/15/14,San Juan Comaltepec,EVO6B-1-6-1-T2,4.53,94.55,EVO-PROJ-28,2.6,4.81953438,T2,T2,6.00751768057727
1/15/14,San Juan Comaltepec,EVO6B-1-6-2-T2,4.62,136.65,EVO-PROJ-28,4.1,4.81953438,T2,T2,4.14011736959536
1/15/14,San Juan Comaltepec,EVO6B-1-6-3-T2,4.86,78.82,EVO-PROJ-28,2.5,4.81953438,T2,T2,-0.839616793023063
1/15/14,San Juan Comaltepec,EVO6B-1-7-1-T2,3.35,78,EVO-PROJ-28,2.6,4.81953438,T2,T2,30.4912106467845
1/15/14,San Juan Comaltepec,EVO6B-1-7-2-T2,3.1,113.56,EVO-PROJ-28,4.1,4.81953438,T2,T2,35.6784337328454
1/15/14,San Juan Comaltepec,EVO6B-1-7-3-T2,3.87,88.34,EVO-PROJ-28,2.7,4.81953438,T2,T2,19.7017866277779
1/15/14,San Juan Comaltepec,EVO6B-2-1-1-T2,4.69,93.72,EVO-PROJ-28,3.3,4.81953438,T2,T2,2.68769490549832
1/15/14,San Juan Comaltepec,EVO6B-2-1-2-T2,4.33,95.38,EVO-PROJ-28,3,4.81953438,T2,T2,10.157296149426
1/15/14,San Juan Comaltepec,EVO6B-2-1-3-T2,4.25,93.31,EVO-PROJ-28,3.1,4.81953438,T2,T2,11.8172075369654
1/15/14,San Juan Comaltepec,EVO6B-2-4-1-T2,4.14,74.68,EVO-PROJ-28,2.6,4.81953438,T2,T2,14.0995856948322
1/15/14,San Juan Comaltepec,EVO6B-2-4-2-T2,4.23,69.29,EVO-PROJ-28,2.8,4.81953438,T2,T2,12.2321853838503
1/15/14,San Juan Comaltepec,EVO6B-2-4-3-T2,4.66,90.41,EVO-PROJ-28,3.6,4.81953438,T2,T2,3.31016167582563
1/15/14,San Juan Comaltepec,EVO6B-2-6-1-T2,4.03,110.25,EVO-PROJ-28,4.5,4.81953438,T2,T2,16.381963852699
1/15/14,San Juan Comaltepec,EVO6B-2-6-2-T2,4.01,114.38,EVO-PROJ-28,4.1,4.81953438,T2,T2,16.7969416995839
1/15/14,San Juan Comaltepec,EVO6B-2-6-3-T2,4,81.31,EVO-PROJ-28,2.8,4.81953438,T2,T2,17.0044306230263
1/15/14,San Juan Comaltepec,EVO6B-2-7-1-T2,1.17,86.28,EVO-PROJ-28,3.1,4.81953438,T2,T2,75.7237959572352
1/15/14,San Juan Comaltepec,EVO6B-2-7-2-T2,1.02,86.69,EVO-PROJ-28,2.7,4.81953438,T2,T2,78.8361298088717
1/15/14,San Juan Comaltepec,EVO6B-2-7-3-T2,0.65,113.56,EVO-PROJ-28,3.8,4.81953438,T2,T2,86.5132199762418
1/15/14,San Juan Comaltepec,EVO6B-3-1-1-T2,4.3,87.93,EVO-PROJ-28,2.6,4.81953438,T2,T2,10.7797629197533
1/15/14,San Juan Comaltepec,EVO6B-3-1-2-T2,3.52,74.27,EVO-PROJ-28,3.2,4.81953438,T2,T2,26.9638989482631
1/15/14,San Juan Comaltepec,EVO6B-3-1-3-T2,4.42,88.34,EVO-PROJ-28,3.3,4.81953438,T2,T2,8.28989583844405
1/15/14,San Juan Comaltepec,EVO6B-3-2-1-T2,5.21,79.65,EVO-PROJ-28,3,4.81953438,T2,T2,-8.10172911350826
1/15/14,San Juan Comaltepec,EVO6B-3-2-2-T2,5.37,70.12,EVO-PROJ-28,2.9,4.81953438,T2,T2,-11.4215518885872
1/15/14,San Juan Comaltepec,EVO6B-3-2-3-T2,5.34,107.36,EVO-PROJ-28,4.4,4.81953438,T2,T2,-10.7990851182599
1/15/14,San Juan Comaltepec,EVO6B-3-3-1-T2,6.47,101.58,EVO-PROJ-28,3.7,4.81953438,T2,T2,-34.245333467255
1/15/14,San Juan Comaltepec,EVO6B-3-3-2-T2,6.18,78,EVO-PROJ-28,3.1,4.81953438,T2,T2,-28.2281546874244
1/15/14,San Juan Comaltepec,EVO6B-3-3-3-T2,6.27,99.51,EVO-PROJ-28,3.6,4.81953438,T2,T2,-30.0955549984063
1/15/14,San Juan Comaltepec,EVO6B-3-4-1-T2,6.48,85.45,EVO-PROJ-28,3.7,4.81953438,T2,T2,-34.4528223906974
1/15/14,San Juan Comaltepec,EVO6B-3-4-2-T2,6.11,71.37,EVO-PROJ-28,3,4.81953438,T2,T2,-26.7757322233273
1/15/14,San Juan Comaltepec,EVO6B-3-4-3-T2,6.29,99.51,EVO-PROJ-28,3.9,4.81953438,T2,T2,-30.5105328452912
1/15/14,San Juan Comaltepec,EVO6B-3-5-1-T2,5.86,98.68,EVO-PROJ-28,4.2,4.81953438,T2,T2,-21.5885091372665
1/15/14,San Juan Comaltepec,EVO6B-3-5-2-T2,5.97,94.55,EVO-PROJ-28,3.4,4.81953438,T2,T2,-23.8708872951333
1/15/14,San Juan Comaltepec,EVO6B-3-5-3-T2,5.51,75.92,EVO-PROJ-28,2.9,4.81953438,T2,T2,-14.3263968167813
1/15/14,San Juan Comaltepec,EVO6B-3-6-1-T2,3.58,107.36,EVO-PROJ-28,3.5,4.81953438,T2,T2,25.7189654076085
1/15/14,San Juan Comaltepec,EVO6B-3-6-2-T2,3.17,96.2,EVO-PROJ-28,3.9,4.81953438,T2,T2,34.2260112687483
1/15/14,San Juan Comaltepec,EVO6B-3-6-3-T2,3.48,127.58,EVO-PROJ-28,4.2,4.81953438,T2,T2,27.7938546420329
1/15/14,San Juan Comaltepec,EVO6B-3-7-1-T2,2.83,94.14,EVO-PROJ-28,3.2,4.81953438,T2,T2,41.2806346657911
1/15/14,San Juan Comaltepec,EVO6B-3-7-2-T2,3.06,72.61,EVO-PROJ-28,2.5,4.81953438,T2,T2,36.5083894266151
1/15/14,San Juan Comaltepec,EVO6B-3-7-3-T2,2.35,138.3,EVO-PROJ-28,4.5,4.81953438,T2,T2,51.2401029910279
1/15/14,San Juan Comaltepec,EVO6B-4-1-1-T2,6.04,68.47,EVO-PROJ-28,2.8,4.81953438,T2,T2,-25.3233097592303
1/15/14,San Juan Comaltepec,EVO6B-4-1-2-T2,6.64,103.23,EVO-PROJ-28,4.1,4.81953438,T2,T2,-37.7726451657764
1/15/14,San Juan Comaltepec,EVO6B-4-1-3-T2,6.7,70.12,EVO-PROJ-28,2.8,4.81953438,T2,T2,-39.017578706431
1/15/14,San Juan Comaltepec,EVO6B-4-2-1-T2,6.39,100.75,EVO-PROJ-28,3.2,4.81953438,T2,T2,-32.5854220797155
1/15/14,San Juan Comaltepec,EVO6B-4-2-2-T2,6.78,84.21,EVO-PROJ-28,3.1,4.81953438,T2,T2,-40.6774900939704
1/15/14,San Juan Comaltepec,EVO6B-4-2-3-T2,6.39,98.68,EVO-PROJ-28,3.6,4.81953438,T2,T2,-32.5854220797155
1/15/14,San Juan Comaltepec,EVO6B-4-3-1-T2,7.2,111.9,EVO-PROJ-28,3.7,4.81953438,T2,T2,-49.3920248785527
1/15/14,San Juan Comaltepec,EVO6B-4-3-2-T2,7.1,113.56,EVO-PROJ-28,3.9,4.81953438,T2,T2,-47.3171356441283
1/15/14,San Juan Comaltepec,EVO6B-4-3-3-T2,6.86,71.78,EVO-PROJ-28,3,4.81953438,T2,T2,-42.3374014815099
1/15/14,San Juan Comaltepec,EVO6B-4-4-1-T2,6.49,95.38,EVO-PROJ-28,2.9,4.81953438,T2,T2,-34.6603113141398
1/15/14,San Juan Comaltepec,EVO6B-4-4-2-T2,6.72,95.79,EVO-PROJ-28,2.8,4.81953438,T2,T2,-39.4325565533158
1/15/14,San Juan Comaltepec,EVO6B-4-4-3-T2,6.53,123.46,EVO-PROJ-28,4.3,4.81953438,T2,T2,-35.4902670079096
1/15/14,San Juan Comaltepec,EVO6B-4-5-1-T2,4.81,75.92,EVO-PROJ-28,2.6,4.81953438,T2,T2,0.197827824189123
1/15/14,San Juan Comaltepec,EVO6B-4-5-2-T2,4.81,94.14,EVO-PROJ-28,4.2,4.81953438,T2,T2,0.197827824189123
1/15/14,San Juan Comaltepec,EVO6B-4-5-3-T2,4.5,93.72,EVO-PROJ-28,3.3,4.81953438,T2,T2,6.62998445090458
1/15/14,San Juan Comaltepec,EVO6B-4-6-1-T2,6.63,88.34,EVO-PROJ-28,3.4,4.81953438,T2,T2,-37.5651562423339
1/15/14,San Juan Comaltepec,EVO6B-4-6-2-T2,6.56,118.51,EVO-PROJ-28,4.5,4.81953438,T2,T2,-36.1127337782369
1/15/14,San Juan Comaltepec,EVO6B-4-6-3-T2,6.79,101.16,EVO-PROJ-28,3.8,4.81953438,T2,T2,-40.8849790174129
1/15/14,San Juan Comaltepec,EVO6B-4-7-1-T2,5.83,78.41,EVO-PROJ-28,2.8,4.81953438,T2,T2,-20.9660423669392
1/15/14,San Juan Comaltepec,EVO6B-4-7-2-T2,5.47,97.86,EVO-PROJ-28,3.8,4.81953438,T2,T2,-13.4964411230115
1/15/14,San Juan Comaltepec,EVO6B-4-7-3-T2,5.28,131.29,EVO-PROJ-28,4.4,4.81953438,T2,T2,-9.5541515776053
1/15/14,Teosinte Diploperrenis,EVO6C-2-2-1-T2,6.38,167.09,EVO-PROJ-28,3.8,4.81953438,T2,T2,-32.3779331562731
1/15/14,Teosinte Diploperrenis,EVO6C-2-2-2-T2,5.85,141.59,EVO-PROJ-28,2.9,4.81953438,T2,T2,-21.381020213824
1/15/14,Teosinte Diploperrenis,EVO6C-2-2-3-T2,5.79,127.99,EVO-PROJ-28,3,4.81953438,T2,T2,-20.1360866731694
1/15/14,Teosinte Diploperrenis,EVO6C-2-3-1-T2,7.99,107.77,EVO-PROJ-28,2.5,4.81953438,T2,T2,-65.783649830505
1/15/14,Teosinte Diploperrenis,EVO6C-2-3-2-T2,8.14,91.65,EVO-PROJ-28,2.2,4.81953438,T2,T2,-68.8959836821415
1/15/14,Teosinte Diploperrenis,EVO6C-2-3-3-T2,8.66,99.92,EVO-PROJ-28,2.4,4.81953438,T2,T2,-79.6854077011481
1/15/14,Teosinte Diploperrenis,EVO6C-3-1-1-T2,1.93,132.53,EVO-PROJ-28,2.6,4.81953438,T2,T2,59.9546377756102
1/15/14,Teosinte Diploperrenis,EVO6C-3-1-2-T2,1.93,124.28,EVO-PROJ-28,2.5,4.81953438,T2,T2,59.9546377756102
1/15/14,Teosinte Diploperrenis,EVO6C-3-1-3-T2,2.04,109.43,EVO-PROJ-28,2.4,4.81953438,T2,T2,57.6722596177434
1/15/14,Teosinte Diploperrenis,EVO6C-4-3-1-T2,3.49,90,EVO-PROJ-28,2.4,4.81953438,T2,T2,27.5863657185904
1/15/14,Teosinte Diploperrenis,EVO6C-4-3-2-T2,3.3,110.67,EVO-PROJ-28,2.6,4.81953438,T2,T2,31.5286552639967
1/15/14,Teosinte Diploperrenis,EVO6C-4-3-3-T2,3.59,119.33,EVO-PROJ-28,2.7,4.81953438,T2,T2,25.5114764841661
1/15/14,Teosinte Diploperrenis,EVO6C-4-5-1-T2,4.09,87.1,EVO-PROJ-28,2.3,4.81953438,T2,T2,15.1370303120444
1/15/14,Teosinte Diploperrenis,EVO6C-4-5-2-T2,3.46,85.86,EVO-PROJ-28,3,4.81953438,T2,T2,28.2088324889177
1/15/14,Teosinte Diploperrenis,EVO6C-4-5-3-T2,3.66,104.06,EVO-PROJ-28,3.1,4.81953438,T2,T2,24.0590540200691
1/15/14,Teosinte Diploperrenis,EVO6C-4-6-1-T2,0.97,137.89,EVO-PROJ-28,3,4.81953438,T2,T2,79.8735744260839
1/15/14,Teosinte Diploperrenis,EVO6C-4-6-2-T2,0.98,104.06,EVO-PROJ-28,2.3,4.81953438,T2,T2,79.6660855026415
1/15/14,Teosinte Diploperrenis,EVO6C-4-6-3-T2,1.35,117.27,EVO-PROJ-28,2.4,4.81953438,T2,T2,71.9889953352714
1/15/14,Santa Maria Tiltepec,EVO6D-1-1-1-T2,2.33,52.29,EVO-PROJ-28,2.7,4.81953438,T2,T2,51.6550808379128
1/15/14,Santa Maria Tiltepec,EVO6D-1-1-2-T2,2.76,58.51,EVO-PROJ-28,2.9,4.81953438,T2,T2,42.7330571298881
1/15/14,Santa Maria Tiltepec,EVO6D-1-1-3-T2,3.03,64.32,EVO-PROJ-28,3.3,4.81953438,T2,T2,37.1308561969424
1/15/14,Santa Maria Tiltepec,EVO6D-1-2-1-T2,2.29,80.48,EVO-PROJ-28,2.8,4.81953438,T2,T2,52.4850365316826
1/15/14,Santa Maria Tiltepec,EVO6D-1-2-2-T2,2.53,69.29,EVO-PROJ-28,3.5,4.81953438,T2,T2,47.5053023690641
1/15/14,Santa Maria Tiltepec,EVO6D-1-2-3-T2,1.98,87.1,EVO-PROJ-28,2.6,4.81953438,T2,T2,58.917193158398
1/16/14,Santa Maria Tiltepec,EVO6D-1-3-1-T2,4.7,50.31,EVO-PROJ-29,2.6,4.81953438,T2,T2,2.48020598205589
1/16/14,Santa Maria Tiltepec,EVO6D-1-3-2-T2,4.67,59.41,EVO-PROJ-29,2.5,4.81953438,T2,T2,3.1026727523832
1/16/14,Santa Maria Tiltepec,EVO6D-1-3-3-T2,4.34,80.5,EVO-PROJ-29,3.5,4.81953438,T2,T2,9.94980722598353
1/16/14,Santa Maria Tiltepec,EVO6D-1-4-1-T2,4.5,75.54,EVO-PROJ-29,2.5,4.81953438,T2,T2,6.62998445090458
1/16/14,Santa Maria Tiltepec,EVO6D-1-4-2-T2,4.58,111.53,EVO-PROJ-29,3.6,4.81953438,T2,T2,4.9700730633651
1/16/14,Santa Maria Tiltepec,EVO6D-1-4-3-T2,4.33,156.2,EVO-PROJ-29,4.8,4.81953438,T2,T2,10.157296149426
1/16/14,Santa Maria Tiltepec,EVO6D-1-5-1-T2,4.31,76.37,EVO-PROJ-29,3.5,4.81953438,T2,T2,10.5722739963108
1/16/14,Santa Maria Tiltepec,EVO6D-1-5-2-T2,4.3,121.46,EVO-PROJ-29,4.8,4.81953438,T2,T2,10.7797629197533
1/16/14,Santa Maria Tiltepec,EVO6D-1-5-3-T2,4.32,128.07,EVO-PROJ-29,5.2,4.81953438,T2,T2,10.3647850728684
1/16/14,Santa Maria Tiltepec,EVO6D-1-6-1-T2,3.39,121.04,EVO-PROJ-29,4.9,4.81953438,T2,T2,29.6612549530148
1/16/14,Santa Maria Tiltepec,EVO6D-1-6-2-T2,3.62,97.46,EVO-PROJ-29,3.5,4.81953438,T2,T2,24.8890097138388
1/16/14,Santa Maria Tiltepec,EVO6D-1-6-3-T2,3.52,79.26,EVO-PROJ-29,2.9,4.81953438,T2,T2,26.9638989482631
1/16/14,Santa Maria Tiltepec,EVO6D-1-7-1-T2,1.37,115.66,EVO-PROJ-29,4.4,4.81953438,T2,T2,71.5740174883865
1/16/14,Santa Maria Tiltepec,EVO6D-1-7-2-T2,1.35,116.08,EVO-PROJ-29,4.4,4.81953438,T2,T2,71.9889953352714
1/16/14,Santa Maria Tiltepec,EVO6D-1-7-3-T2,1.56,75.54,EVO-PROJ-29,2.9,4.81953438,T2,T2,67.6317279429802
1/16/14,Santa Maria Tiltepec,EVO6D-2-1-1-T2,1.19,91.67,EVO-PROJ-29,3.3,4.81953438,T2,T2,75.3088181103503
1/16/14,Santa Maria Tiltepec,EVO6D-2-1-2-T2,1.06,73.47,EVO-PROJ-29,2.5,4.81953438,T2,T2,78.006174115102
1/16/14,Santa Maria Tiltepec,EVO6D-2-1-3-T2,0.93,82.99,EVO-PROJ-29,2.9,4.81953438,T2,T2,80.7035301198536
1/16/14,Santa Maria Tiltepec,EVO6D-2-2-1-T2,5.63,80.09,EVO-PROJ-29,3.8,4.81953438,T2,T2,-16.8162638980905
1/16/14,Santa Maria Tiltepec,EVO6D-2-2-2-T2,5.34,63.96,EVO-PROJ-29,3,4.81953438,T2,T2,-10.7990851182599
1/16/14,Santa Maria Tiltepec,EVO6D-2-2-3-T2,5.93,69.33,EVO-PROJ-29,3,4.81953438,T2,T2,-23.0409316013635
1/16/14,Santa Maria Tiltepec,EVO6D-2-3-1-T2,3.27,138.42,EVO-PROJ-29,4.6,4.81953438,T2,T2,32.151122034324
1/16/14,Santa Maria Tiltepec,EVO6D-2-3-2-T2,3,86.71,EVO-PROJ-29,2.7,4.81953438,T2,T2,37.7533229672697
1/16/14,Santa Maria Tiltepec,EVO6D-2-3-3-T2,2.83,77.19,EVO-PROJ-29,2.6,4.81953438,T2,T2,41.2806346657911
1/16/14,Santa Maria Tiltepec,EVO6D-2-4-1-T2,5.15,95.4,EVO-PROJ-29,5,4.81953438,T2,T2,-6.85679557285366
1/16/14,Santa Maria Tiltepec,EVO6D-2-4-2-T2,5.29,77.19,EVO-PROJ-29,3.1,4.81953438,T2,T2,-9.76164050104773
1/16/14,Santa Maria Tiltepec,EVO6D-2-4-3-T2,5.06,69.75,EVO-PROJ-29,2.5,4.81953438,T2,T2,-4.98939526187173
1/16/14,Santa Maria Tiltepec,EVO6D-2-5-1-T2,4.3,114.42,EVO-PROJ-29,5,4.81953438,T2,T2,10.7797629197533
1/16/14,Santa Maria Tiltepec,EVO6D-2-5-2-T2,4.14,104.08,EVO-PROJ-29,4.5,4.81953438,T2,T2,14.0995856948322
1/16/14,Santa Maria Tiltepec,EVO6D-2-5-3-T2,4.22,95.81,EVO-PROJ-29,4.6,4.81953438,T2,T2,12.4396743072927
1/16/14,Santa Maria Tiltepec,EVO6D-2-7-1-T2,1.71,111.53,EVO-PROJ-29,3.7,4.81953438,T2,T2,64.5193940913437
1/16/14,Santa Maria Tiltepec,EVO6D-2-7-2-T2,1.92,129.32,EVO-PROJ-29,4.1,4.81953438,T2,T2,60.1621266990526
1/16/14,Santa Maria Tiltepec,EVO6D-2-7-3-T2,1.48,128.07,EVO-PROJ-29,4.5,4.81953438,T2,T2,69.2916393305197
1/16/14,Santa Maria Tiltepec,EVO6D-3-1-1-T2,3.84,58.17,EVO-PROJ-29,2.5,4.81953438,T2,T2,20.3242533981052
1/16/14,Santa Maria Tiltepec,EVO6D-3-1-2-T2,3.35,83.81,EVO-PROJ-29,2.8,4.81953438,T2,T2,30.4912106467845
1/16/14,Santa Maria Tiltepec,EVO6D-3-1-3-T2,3.4,102.01,EVO-PROJ-29,4.8,4.81953438,T2,T2,29.4537660295723
1/16/14,Santa Maria Tiltepec,EVO6D-3-2-1-T2,6.86,52.12,EVO-PROJ-29,3,4.81953438,T2,T2,-42.3374014815099
1/16/14,Santa Maria Tiltepec,EVO6D-3-2-2-T2,6.75,55.93,EVO-PROJ-29,2.5,4.81953438,T2,T2,-40.0550233236431
1/16/14,Santa Maria Tiltepec,EVO6D-3-2-3-T2,7.49,36.26,EVO-PROJ-29,2.7,4.81953438,T2,T2,-55.4092036583833
1/16/14,Santa Maria Tiltepec,EVO6D-3-3-1-T2,2.38,94.48,EVO-PROJ-29,3.5,4.81953438,T2,T2,50.6176362207006
1/16/14,Santa Maria Tiltepec,EVO6D-3-3-2-T2,2.01,74.05,EVO-PROJ-29,2.6,4.81953438,T2,T2,58.2947263880707
1/16/14,Santa Maria Tiltepec,EVO6D-3-3-3-T2,2.05,83.67,EVO-PROJ-29,2.9,4.81953438,T2,T2,57.464770694301
1/16/14,Santa Maria Tiltepec,EVO6D-3-4-1-T2,5.54,108.09,EVO-PROJ-29,4.4,4.81953438,T2,T2,-14.9488635871086
1/16/14,Santa Maria Tiltepec,EVO6D-3-4-2-T2,5.31,76.57,EVO-PROJ-29,2.7,4.81953438,T2,T2,-10.1766183479326
1/16/14,Santa Maria Tiltepec,EVO6D-3-4-3-T2,5.37,74.89,EVO-PROJ-29,2.7,4.81953438,T2,T2,-11.4215518885872
1/16/14,Santa Maria Tiltepec,EVO6D-3-5-1-T2,6.06,95.3,EVO-PROJ-29,3.6,4.81953438,T2,T2,-25.7382876061152
1/16/14,Santa Maria Tiltepec,EVO6D-3-5-2-T2,6.04,65.23,EVO-PROJ-29,2.7,4.81953438,T2,T2,-25.3233097592303
1/16/14,Santa Maria Tiltepec,EVO6D-3-5-3-T2,5.75,100.68,EVO-PROJ-29,4.4,4.81953438,T2,T2,-19.3061309793997
1/16/14,Santa Maria Tiltepec,EVO6D-3-6-1-T2,3.74,112.2,EVO-PROJ-29,3.6,4.81953438,T2,T2,22.3991426325296
1/16/14,Santa Maria Tiltepec,EVO6D-3-6-2-T2,3.9,100.68,EVO-PROJ-29,3.4,4.81953438,T2,T2,19.0793198574506
1/16/14,Santa Maria Tiltepec,EVO6D-3-6-3-T2,3.48,141.47,EVO-PROJ-29,3.4,4.81953438,T2,T2,27.7938546420329
1/16/14,Santa Maria Tiltepec,EVO6D-3-7-1-T2,1.14,96.13,EVO-PROJ-29,4.8,4.81953438,T2,T2,76.3462627275625
1/16/14,Santa Maria Tiltepec,EVO6D-3-7-2-T2,1.03,69.86,EVO-PROJ-29,3.7,4.81953438,T2,T2,78.6286408854293
1/16/14,Santa Maria Tiltepec,EVO6D-3-7-3-T2,0.89,93.65,EVO-PROJ-29,5,4.81953438,T2,T2,81.5334858136233
1/16/14,Santa Maria Tiltepec,EVO6D-4-2-1-T2,4.97,94.48,EVO-PROJ-29,3.3,4.81953438,T2,T2,-3.12199495088983
1/16/14,Santa Maria Tiltepec,EVO6D-4-2-2-T2,4.98,85.34,EVO-PROJ-29,2.8,4.81953438,T2,T2,-3.32948387433228
1/16/14,Santa Maria Tiltepec,EVO6D-4-2-3-T2,4.55,69.43,EVO-PROJ-29,3.6,4.81953438,T2,T2,5.59253983369241
1/16/14,Santa Maria Tiltepec,EVO6D-4-3-1-T2,3.41,97.37,EVO-PROJ-29,3.8,4.81953438,T2,T2,29.2462771061299
1/16/14,Santa Maria Tiltepec,EVO6D-4-3-2-T2,3.47,94.89,EVO-PROJ-29,3.9,4.81953438,T2,T2,28.0013435654753
1/16/14,Santa Maria Tiltepec,EVO6D-4-3-3-T2,3.35,96.13,EVO-PROJ-29,3.4,4.81953438,T2,T2,30.4912106467845
